1620658,£116.63,52.349330,4.913140,4351.000000,0.000000,
1630438,£83.97,52.342920,4.894450,4527.000000,0.000000,
1630603,£75.57,52.347360,4.875460,5820.000000,0.000000,
1631878,£443.18,52.360790,4.882980,6534.000000,0.000000,
1633234,£47.58,52.365660,4.877170,7203.000000,0.000000,
1639387,£107.30,52.370740,4.952860,6308.000000,0.000000,
1645011,£370.40,52.360630,4.892410,6146.000000,0.000000,
1649932,£116.63,52.363070,4.897090,6213.000000,0.000000,
1657879,£111.03,52.358110,4.857070,7545.000000,0.000000,
1658094,£144.62,52.366450,4.855630,8242.000000,0.000000,
1662676,£93.30,52.379760,4.882930,8302.000000,0.000000,
1677381,£120.36,52.379800,4.890580,8067.000000,0.000000,
1681041,£186.60,52.354660,4.884640,5936.000000,0.000000,
1694534,£205.26,52.341740,4.903960,3991.000000,0.000000,
1708244,£73.71,52.407930,4.902640,10738.000000,0.000000,
1708637,£78.37,52.354280,4.900050,5272.000000,0.000000,
1713147,£278.97,52.339170,4.896330,4150.000000,0.000000,
1713474,£106.36,52.362620,4.861740,7647.000000,0.000000,
1723463,£186.60,52.353170,4.938060,4319.000000,0.000000,
1727103,£163.28,52.340070,4.911930,3510.000000,0.000000,
1731246,£254.71,52.353450,4.890370,5582.000000,0.000000,
1733772,£167.94,52.387720,4.939330,8155.000000,0.000000,
1734564,£213.66,52.373180,4.888860,7467.000000,0.000000,
1734582,£140.88,52.373810,4.857610,8747.000000,0.000000,
1734769,£228.59,52.373460,4.834490,9822.000000,0.000000,
1766570,£309.76,52.364300,4.888670,6627.000000,0.000000,
1767048,£167.94,52.372720,4.849850,9013.000000,0.000000,
1771760,£76.51,52.382780,4.852540,9733.000000,0.000000,
1783438,£111.03,52.343360,4.904790,4094.000000,0.000000,
1786144,£121.29,52.370870,4.910140,6642.000000,0.000000,
1792271,£139.95,52.390510,4.870760,9749.000000,0.000000,
1796212,£79.31,52.359280,4.836080,8757.000000,0.000000,
1797364,£92.37,52.358960,4.819510,9686.000000,0.000000,
1798944,£55.98,52.387780,4.888480,8933.000000,0.000000,
1798945,£340.55,52.364160,4.898590,6270.000000,0.000000,
1812527,£139.95,52.348250,4.936820,3780.000000,0.000000,
1812581,£373.20,52.366790,4.860160,8053.000000,0.000000,
1814121,£102.63,52.367090,4.793320,11677.000000,0.000000,
1828391,£186.60,52.402940,4.905680,10149.000000,0.000000,
1830345,£303.23,52.361920,4.886810,6479.000000,0.000000,
1831427,£111.96,52.369200,4.925340,6198.000000,0.000000,
1835186,£58.78,52.364060,4.939730,5524.000000,0.000000,
1838751,£93.30,52.375950,4.876970,8146.000000,0.000000,
1845443,£113.83,52.373810,4.872960,8102.000000,0.000000,
1849795,£117.56,52.372910,4.881240,7705.000000,0.000000,
1859255,£92.37,52.358960,4.819510,9686.000000,0.000000,
1863996,£69.98,52.383240,4.855730,9640.000000,0.000000,
1886198,£144.62,52.359770,4.909360,5511.000000,0.000000,
1892532,£158.61,52.360950,4.929860,5241.000000,0.000000,
1894944,£546.74,52.355820,4.891720,5734.000000,0.000000,
1901845,£181.94,52.358960,4.819510,9686.000000,0.000000,
1901877,£97.97,52.371000,4.887310,7308.000000,0.000000,
1911182,£94.23,52.363730,4.933060,5519.000000,0.000000,
1912704,£167.94,52.369910,4.887170,7209.000000,0.000000,
1919184,£278.97,52.366760,4.862850,7925.000000,0.000000,
1924485,£88.64,52.355930,4.892080,5730.000000,0.000000,
1926792,£186.60,52.356700,4.889830,5890.000000,0.000000,
1927634,£449.71,52.368070,4.934490,5990.000000,0.000000,
1928474,£121.29,52.406900,4.901680,10644.000000,0.000000,
1929777,£214.59,52.343830,4.892730,4682.000000,0.000000,
1937458,£172.61,52.383930,4.849770,9951.000000,0.000000,
1937894,£270.57,52.379230,4.883880,8219.000000,0.000000,
1938510,£252.85,52.364070,4.941690,5523.000000,0.000000,
1943465,£139.02,52.366030,4.868980,7587.000000,0.000000,
1954182,£139.95,52.369840,4.872130,7780.000000,0.000000,
1954308,£121.29,52.374840,4.860960,8687.000000,0.000000,
1957337,£256.58,52.358180,4.919590,5101.000000,0.000000,
1959340,£252.85,52.377050,4.940460,6967.000000,0.000000,
1964479,£326.55,52.387450,4.919720,8263.000000,0.000000,
1977828,£69.98,52.375670,4.855330,9004.000000,0.000000,
1983071,£107.30,52.350960,4.893360,5239.000000,0.000000,
2005996,£91.43,52.361370,4.866500,7321.000000,0.000000,
2015074,£125.96,52.355390,4.887580,5869.000000,0.000000,
2016153,£120.36,52.358080,4.891010,5966.000000,0.000000,
2018017,£92.37,52.371250,4.905290,6796.000000,0.000000,
2023961,£106.36,52.382320,4.886040,8455.000000,0.000000,
2047730,£69.98,52.342710,4.924850,3357.000000,0.000000,
2065321,£158.61,52.350420,4.892200,5243.000000,0.000000,
2070211,£186.60,52.349760,4.849080,7438.000000,0.000000,
2074047,£172.61,52.372920,4.872250,8049.000000,0.000000,
2080040,£125.02,52.353270,4.847330,7750.000000,0.000000,
2080427,£95.17,52.352200,4.914840,4590.000000,0.000000,
2084758,£107.30,52.351510,4.888810,5485.000000,0.000000,
2088011,£139.95,52.361360,4.928170,5306.000000,0.000000,
2090727,£102.63,52.351550,4.891790,5358.000000,0.000000,
2091152,£83.97,52.351940,4.904820,4879.000000,0.000000,
2097548,£139.95,52.403250,4.919540,9997.000000,0.000000,
2116479,£116.63,52.379570,4.868450,8802.000000,0.000000,
2116719,£191.27,52.391450,4.929000,8613.000000,0.000000,
2144304,£434.78,52.352890,4.877310,6135.000000,0.000000,
2144308,£83.97,52.412780,4.919170,11049.000000,0.000000,
2148417,£177.27,52.374290,4.862680,8566.000000,0.000000,
2174398,£139.95,52.389950,4.872600,9633.000000,0.000000,
2174515,£163.28,52.378470,4.884750,8117.000000,0.000000,
2175600,£167.94,52.354690,4.856630,7329.000000,0.000000,
2207534,£116.63,52.389680,4.887990,9139.000000,0.000000,
2211896,£89.57,52.351980,4.905310,4866.000000,0.000000,
